global step 1, epoch: 0, batch: 0, loss: 2.39137, loss_adv: 0.00000, speed: 0.06 step/s, lr: 0.0000199999
global step 3889, epoch: 7, batch: 311, loss: 0.13214, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197620
global step 3890, epoch: 7, batch: 312, loss: 0.12595, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197619
global step 3891, epoch: 7, batch: 313, loss: 0.06609, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197618
global step 3892, epoch: 7, batch: 314, loss: 0.06776, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197618
global step 3893, epoch: 7, batch: 315, loss: 0.06638, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197617
global step 3894, epoch: 7, batch: 316, loss: 0.04752, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197616
global step 3895, epoch: 7, batch: 317, loss: 0.14851, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197616
global step 3896, epoch: 7, batch: 318, loss: 0.16761, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197615
global step 3897, epoch: 7, batch: 319, loss: 0.07246, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197615
global step 3898, epoch: 7, batch: 320, loss: 0.03552, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197614
global step 3899, epoch: 7, batch: 321, loss: 0.03210, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197613
global step 3900, epoch: 7, batch: 322, loss: 0.04423, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197613
global step 3901, epoch: 7, batch: 323, loss: 0.02261, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197612
global step 3902, epoch: 7, batch: 324, loss: 0.07389, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197612
global step 3903, epoch: 7, batch: 325, loss: 0.04800, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197611
global step 3904, epoch: 7, batch: 326, loss: 0.06678, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197610
global step 3905, epoch: 7, batch: 327, loss: 0.04868, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197610
global step 3906, epoch: 7, batch: 328, loss: 0.04165, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197609
global step 3907, epoch: 7, batch: 329, loss: 0.07155, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197608
global step 3908, epoch: 7, batch: 330, loss: 0.07417, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197608
global step 3909, epoch: 7, batch: 331, loss: 0.03846, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197607
global step 3910, epoch: 7, batch: 332, loss: 0.06745, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197607
global step 3911, epoch: 7, batch: 333, loss: 0.06267, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197606
global step 3912, epoch: 7, batch: 334, loss: 0.02926, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197605
global step 3913, epoch: 7, batch: 335, loss: 0.09049, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197605
global step 3914, epoch: 7, batch: 336, loss: 0.07518, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197604
global step 3915, epoch: 7, batch: 337, loss: 0.03379, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197604
global step 3916, epoch: 7, batch: 338, loss: 0.04977, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197603
global step 3917, epoch: 7, batch: 339, loss: 0.05159, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197602
global step 3918, epoch: 7, batch: 340, loss: 0.05828, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197602
global step 3919, epoch: 7, batch: 341, loss: 0.09455, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197601
global step 3920, epoch: 7, batch: 342, loss: 0.06106, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197601
global step 3921, epoch: 7, batch: 343, loss: 0.09318, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197600
global step 3922, epoch: 7, batch: 344, loss: 0.16479, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197599
global step 3923, epoch: 7, batch: 345, loss: 0.11016, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197599
global step 3924, epoch: 7, batch: 346, loss: 0.11556, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197598
global step 3925, epoch: 7, batch: 347, loss: 0.07885, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197597
global step 3926, epoch: 7, batch: 348, loss: 0.08934, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197597
global step 3927, epoch: 7, batch: 349, loss: 0.08002, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197596
global step 3928, epoch: 7, batch: 350, loss: 0.10900, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197596
global step 3929, epoch: 7, batch: 351, loss: 0.10861, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197595
global step 3930, epoch: 7, batch: 352, loss: 0.02486, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197594
global step 3931, epoch: 7, batch: 353, loss: 0.04137, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197594
global step 3932, epoch: 7, batch: 354, loss: 0.03172, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197593
global step 3933, epoch: 7, batch: 355, loss: 0.05873, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197593
global step 3934, epoch: 7, batch: 356, loss: 0.02203, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197592
global step 3935, epoch: 7, batch: 357, loss: 0.02933, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197591
global step 3936, epoch: 7, batch: 358, loss: 0.05594, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197591
global step 3937, epoch: 7, batch: 359, loss: 0.03041, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197590
global step 3938, epoch: 7, batch: 360, loss: 0.02907, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197590
global step 3939, epoch: 7, batch: 361, loss: 0.04876, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197589
global step 3940, epoch: 7, batch: 362, loss: 0.04278, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197588
global step 3941, epoch: 7, batch: 363, loss: 0.04813, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197588
global step 3942, epoch: 7, batch: 364, loss: 0.04985, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197587
global step 3943, epoch: 7, batch: 365, loss: 0.09288, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197586
global step 3944, epoch: 7, batch: 366, loss: 0.08309, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197586
global step 3945, epoch: 7, batch: 367, loss: 0.05516, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197585
global step 3946, epoch: 7, batch: 368, loss: 0.03228, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197585
global step 3947, epoch: 7, batch: 369, loss: 0.02020, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197584
global step 3948, epoch: 7, batch: 370, loss: 0.01679, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197583
global step 3949, epoch: 7, batch: 371, loss: 0.01881, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197583
global step 3950, epoch: 7, batch: 372, loss: 0.05461, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197582
global step 3951, epoch: 7, batch: 373, loss: 0.11111, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197582
global step 3952, epoch: 7, batch: 374, loss: 0.03006, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197581
global step 3953, epoch: 7, batch: 375, loss: 0.04649, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197580
global step 3954, epoch: 7, batch: 376, loss: 0.12416, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197580
global step 3955, epoch: 7, batch: 377, loss: 0.02761, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197579
global step 3956, epoch: 7, batch: 378, loss: 0.07016, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197579
global step 3957, epoch: 7, batch: 379, loss: 0.22358, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197578
global step 3958, epoch: 7, batch: 380, loss: 0.05345, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197577
global step 3959, epoch: 7, batch: 381, loss: 0.06616, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197577
global step 3960, epoch: 7, batch: 382, loss: 0.06073, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197576
global step 3961, epoch: 7, batch: 383, loss: 0.07078, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197575
global step 3962, epoch: 7, batch: 384, loss: 0.14462, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197575
global step 3963, epoch: 7, batch: 385, loss: 0.14828, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197574
global step 3964, epoch: 7, batch: 386, loss: 0.21338, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197574
global step 3965, epoch: 7, batch: 387, loss: 0.20458, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197573
global step 3966, epoch: 7, batch: 388, loss: 0.40471, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197572
global step 3967, epoch: 7, batch: 389, loss: 0.04343, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197572
global step 3968, epoch: 7, batch: 390, loss: 0.19621, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197571
global step 3969, epoch: 7, batch: 391, loss: 0.07254, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197571
global step 3970, epoch: 7, batch: 392, loss: 0.07065, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197570
global step 3971, epoch: 7, batch: 393, loss: 0.10408, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197569
global step 3972, epoch: 7, batch: 394, loss: 0.03277, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197569
global step 3973, epoch: 7, batch: 395, loss: 0.03348, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197568
global step 3974, epoch: 7, batch: 396, loss: 0.16025, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197567
global step 3975, epoch: 7, batch: 397, loss: 0.22723, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197567
global step 3976, epoch: 7, batch: 398, loss: 0.05739, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197566
global step 3977, epoch: 7, batch: 399, loss: 0.03929, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197566
global step 3978, epoch: 7, batch: 400, loss: 0.04786, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197565
global step 3979, epoch: 7, batch: 401, loss: 0.02283, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197564
global step 3980, epoch: 7, batch: 402, loss: 0.03776, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197564
global step 3981, epoch: 7, batch: 403, loss: 0.02311, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197563
global step 3982, epoch: 7, batch: 404, loss: 0.02167, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197563
global step 3983, epoch: 7, batch: 405, loss: 0.06252, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197562
global step 3984, epoch: 7, batch: 406, loss: 0.06793, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197561
global step 3985, epoch: 7, batch: 407, loss: 0.11331, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197561
global step 3986, epoch: 7, batch: 408, loss: 0.02655, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197560
global step 3987, epoch: 7, batch: 409, loss: 0.04017, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197560
global step 3988, epoch: 7, batch: 410, loss: 0.04634, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197559
global step 3989, epoch: 7, batch: 411, loss: 0.04767, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197558
global step 3990, epoch: 7, batch: 412, loss: 0.03623, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197558
global step 3991, epoch: 7, batch: 413, loss: 0.04781, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197557
global step 3992, epoch: 7, batch: 414, loss: 0.04107, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197556
global step 3993, epoch: 7, batch: 415, loss: 0.04794, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197556
global step 3994, epoch: 7, batch: 416, loss: 0.04037, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197555
global step 3995, epoch: 7, batch: 417, loss: 0.15126, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197555
global step 3996, epoch: 7, batch: 418, loss: 0.06854, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197554
global step 3997, epoch: 7, batch: 419, loss: 0.07464, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197553
global step 3998, epoch: 7, batch: 420, loss: 0.08109, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197553
global step 3999, epoch: 7, batch: 421, loss: 0.07807, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197552
global step 4000, epoch: 7, batch: 422, loss: 0.06646, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197552
global step 4001, epoch: 7, batch: 423, loss: 0.05296, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197551
global step 4002, epoch: 7, batch: 424, loss: 0.06071, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197550
global step 4003, epoch: 7, batch: 425, loss: 0.09323, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197550
global step 4004, epoch: 7, batch: 426, loss: 0.05255, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197549
global step 4005, epoch: 7, batch: 427, loss: 0.05138, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197549
global step 4006, epoch: 7, batch: 428, loss: 0.05874, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197548
global step 4007, epoch: 7, batch: 429, loss: 0.08892, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197547
global step 4008, epoch: 7, batch: 430, loss: 0.06867, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197547
global step 4009, epoch: 7, batch: 431, loss: 0.07828, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197546
global step 4010, epoch: 7, batch: 432, loss: 0.07826, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197545
global step 4011, epoch: 7, batch: 433, loss: 0.06704, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197545
global step 4012, epoch: 7, batch: 434, loss: 0.07905, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197544
global step 4013, epoch: 7, batch: 435, loss: 0.07317, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197544
global step 4014, epoch: 7, batch: 436, loss: 0.06217, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197543
global step 4015, epoch: 7, batch: 437, loss: 0.04786, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197542
global step 4016, epoch: 7, batch: 438, loss: 0.07200, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197542
global step 4017, epoch: 7, batch: 439, loss: 0.11458, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197541
global step 4018, epoch: 7, batch: 440, loss: 0.05714, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197541
global step 4019, epoch: 7, batch: 441, loss: 0.03956, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197540
global step 4020, epoch: 7, batch: 442, loss: 0.03031, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197539
global step 4021, epoch: 7, batch: 443, loss: 0.04894, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197539
global step 4022, epoch: 7, batch: 444, loss: 0.02663, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197538
global step 4023, epoch: 7, batch: 445, loss: 0.03723, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197537
global step 4024, epoch: 7, batch: 446, loss: 0.04201, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197537
global step 4025, epoch: 7, batch: 447, loss: 0.05689, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197536
global step 4026, epoch: 7, batch: 448, loss: 0.07375, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197536
global step 4027, epoch: 7, batch: 449, loss: 0.04254, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197535
global step 4028, epoch: 7, batch: 450, loss: 0.06110, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197534
global step 4029, epoch: 7, batch: 451, loss: 0.04174, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197534
global step 4030, epoch: 7, batch: 452, loss: 0.08160, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197533
global step 4031, epoch: 7, batch: 453, loss: 0.05947, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197533
global step 4032, epoch: 7, batch: 454, loss: 0.03480, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197532
global step 4033, epoch: 7, batch: 455, loss: 0.04961, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197531
global step 4034, epoch: 7, batch: 456, loss: 0.04640, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197531
global step 4035, epoch: 7, batch: 457, loss: 0.05672, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197530
global step 4036, epoch: 7, batch: 458, loss: 0.04140, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197530
global step 4037, epoch: 7, batch: 459, loss: 0.03520, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197529
global step 4038, epoch: 7, batch: 460, loss: 0.05443, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197528
global step 4039, epoch: 7, batch: 461, loss: 0.06845, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197528
global step 4040, epoch: 7, batch: 462, loss: 0.05282, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197527
global step 4041, epoch: 7, batch: 463, loss: 0.05281, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197526
global step 4042, epoch: 7, batch: 464, loss: 0.04321, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197526
global step 4043, epoch: 7, batch: 465, loss: 0.02433, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197525
global step 4044, epoch: 7, batch: 466, loss: 0.03182, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197525
global step 4045, epoch: 7, batch: 467, loss: 0.02439, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197524
global step 4046, epoch: 7, batch: 468, loss: 0.04090, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197523
global step 4047, epoch: 7, batch: 469, loss: 0.04408, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197523
global step 4048, epoch: 7, batch: 470, loss: 0.05526, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197522
global step 4049, epoch: 7, batch: 471, loss: 0.04474, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197522
global step 4050, epoch: 7, batch: 472, loss: 0.05261, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197521
global step 4051, epoch: 7, batch: 473, loss: 0.03700, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197520
global step 4052, epoch: 7, batch: 474, loss: 0.05877, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197520
global step 4053, epoch: 7, batch: 475, loss: 0.04498, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197519
global step 4054, epoch: 7, batch: 476, loss: 0.02996, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197519
global step 4055, epoch: 7, batch: 477, loss: 0.02991, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197518
global step 4056, epoch: 7, batch: 478, loss: 0.05460, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197517
global step 4057, epoch: 7, batch: 479, loss: 0.07560, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197517
global step 4058, epoch: 7, batch: 480, loss: 0.06088, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197516
global step 4059, epoch: 7, batch: 481, loss: 0.04591, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197515
global step 4060, epoch: 7, batch: 482, loss: 0.02856, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197515
global step 4061, epoch: 7, batch: 483, loss: 0.04963, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197514
global step 4062, epoch: 7, batch: 484, loss: 0.09697, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197514
global step 4063, epoch: 7, batch: 485, loss: 0.07664, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197513
global step 4064, epoch: 7, batch: 486, loss: 0.09564, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197512
global step 4065, epoch: 7, batch: 487, loss: 0.09142, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197512
global step 4066, epoch: 7, batch: 488, loss: 0.07284, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197511
global step 4067, epoch: 7, batch: 489, loss: 0.06370, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197511
global step 4068, epoch: 7, batch: 490, loss: 0.07440, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197510
global step 4069, epoch: 7, batch: 491, loss: 0.04224, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197509
global step 4070, epoch: 7, batch: 492, loss: 0.03723, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197509
global step 4071, epoch: 7, batch: 493, loss: 0.02705, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197508
global step 4072, epoch: 7, batch: 494, loss: 0.03116, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197507
global step 4073, epoch: 7, batch: 495, loss: 0.03996, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197507
global step 4074, epoch: 7, batch: 496, loss: 0.08231, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197506
global step 4075, epoch: 7, batch: 497, loss: 0.08557, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197506
global step 4076, epoch: 7, batch: 498, loss: 0.09600, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197505
global step 4077, epoch: 7, batch: 499, loss: 0.02708, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197504
global step 4078, epoch: 7, batch: 500, loss: 0.01935, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197504
global step 4079, epoch: 7, batch: 501, loss: 0.02903, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197503
global step 4080, epoch: 7, batch: 502, loss: 0.04996, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197503
global step 4081, epoch: 7, batch: 503, loss: 0.12144, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197502
global step 4082, epoch: 7, batch: 504, loss: 0.03384, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197501
global step 4083, epoch: 7, batch: 505, loss: 0.03385, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197501
global step 4084, epoch: 7, batch: 506, loss: 0.03790, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197500
global step 4085, epoch: 7, batch: 507, loss: 0.04621, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197500
global step 4086, epoch: 7, batch: 508, loss: 0.09017, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197499
global step 4087, epoch: 7, batch: 509, loss: 0.08722, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197498
global step 4088, epoch: 7, batch: 510, loss: 0.04845, loss_adv: 0.00000, speed: 0.83 step/s, lr: 0.0000197498
=> Saving checkpoint
score: 0.213068
score: 0.684185
global step 4089, epoch: 8, batch: 0, loss: 0.01328, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000197497
global step 4090, epoch: 8, batch: 1, loss: 0.00834, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000197496
global step 4091, epoch: 8, batch: 2, loss: 0.01638, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000197496
global step 4092, epoch: 8, batch: 3, loss: 0.02550, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000197495
global step 4093, epoch: 8, batch: 4, loss: 0.01566, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000197495
global step 4094, epoch: 8, batch: 5, loss: 0.01529, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000197494
global step 4095, epoch: 8, batch: 6, loss: 0.02195, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000197493
global step 4096, epoch: 8, batch: 7, loss: 0.04733, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000197493
global step 4097, epoch: 8, batch: 8, loss: 0.04067, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000197492
global step 4098, epoch: 8, batch: 9, loss: 0.02959, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000197492
global step 4099, epoch: 8, batch: 10, loss: 0.03676, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000197491
global step 4100, epoch: 8, batch: 11, loss: 0.03932, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000197490
global step 4101, epoch: 8, batch: 12, loss: 0.03182, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000197490
global step 4102, epoch: 8, batch: 13, loss: 0.01916, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000197489
global step 4103, epoch: 8, batch: 14, loss: 0.05087, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000197489
global step 4104, epoch: 8, batch: 15, loss: 0.08941, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000197488
global step 4105, epoch: 8, batch: 16, loss: 0.20204, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000197487
global step 4106, epoch: 8, batch: 17, loss: 0.06612, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000197487
global step 4107, epoch: 8, batch: 18, loss: 0.03713, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000197486
global step 4108, epoch: 8, batch: 19, loss: 0.01498, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000197485
